genus_correct,species_epithet,taxon_authorship,latitude,longitude,section,reference,genus,comment,state,sample,lithostratigraphy,biostratigraphy,age,cm_from_kpg_lower,cm_from_kpg_upper,frequency,genus_temp_comment,section_comment,palaeolat,genus_syn,species_syn,pre,boundary,post,lat_bin,age_bin
Aquilapollenites,attenuatus,Funkhouser 1961,49.621389,-112.353333,Elkwater Core Hole GSC 12-4-8-3 W4,Braman and Sweet 1999,Aquilapollenites,,Alberta,154.8–155.0,Eastend Fm.,"S. trapaformis Zone, M. gibbus Subzone",Early Maastrichtian,-3862,-3842,x,,,57.8005,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.621389,-112.353333,Elkwater Core Hole GSC 12-4-8-3 W4,Braman and Sweet 1999,Aquilapollenites,,Alberta,155.16–155.3,Eastend Fm.,"S. trapaformis Zone, M. gibbus Subzone",Early Maastrichtian,-3892,-3878,x,,,57.8005,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.469444,-103.995278,Mikey’s Delite,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D7798-A,Fort Union Fm.,,Cretaceous,-248.5,-235.5,x,,only angiosperms,52.637,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.469444,-103.995278,Mikey’s Delite,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D9166-E,Fort Union Fm.,,Cretaceous,-132.5,-127.5,x,,only angiosperms,52.637,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.025833,-103.875,Mud Buttes,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D7672-A,Hell Creek Fm.,,Cretaceous,-422,-422,x,,only angiosperms,52.198,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.025833,-103.875,Mud Buttes,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D7672-AA,Hell Creek Fm.,,Cretaceous,-22,-20,x,,only angiosperms,52.198,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.025833,-103.875,Mud Buttes,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D7672-B,Hell Creek Fm.,,Cretaceous,-249,-249,x,,only angiosperms,52.198,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.025833,-103.875,Mud Buttes,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D7672-BB,Hell Creek Fm.,,Cretaceous,-10,-8,x,,only angiosperms,52.198,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.025833,-103.875,Mud Buttes,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D7672-C,Hell Creek Fm.,,Cretaceous,-42,-42,x,,only angiosperms,52.198,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.025833,-103.875,Mud Buttes,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D7672-D,Hell Creek Fm.,,Cretaceous,-1,-1,x,,only angiosperms,52.198,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Aquilapollenites,,Northwest Territories,20,,,Maastrichtian,-1120,-1120,6–9,,,74.3621,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Aquilapollenites,,Northwest Territories,23,,,Maastrichtian,-1700,-1700,3–5,,,74.3621,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.45,-104.024167,Scorpion Stung Kristian,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D9093-C,Fort Union Fm.,,Cretaceous,-226,-221,x,,,52.6277,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.149722,-103.810278,Sunset Butte,Nichols 2002,Aquillapollenites,,North Dakota,D7016-B,Hell Creek Fm.,,Cretaceous,-5700,-5700,x,,"same section as in Nichols and Johnson 2002, but all groups",52.2935,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D7016-B,Hell Creek Fm.,,Cretaceous,-5965,-5965,x,,only angiosperms,52.2935,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D9002-B,Hell Creek Fm.,,Cretaceous,-570,-570,x,,only angiosperms,52.2935,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.149722,-103.810278,Sunset Butte,Nichols 2002,Aquillapollenites,,North Dakota,D9003-A,Hell Creek Fm.,,Cretaceous,-8900,-8900,x,,"same section as in Nichols and Johnson 2002, but all groups",52.2935,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D9003-A,Hell Creek Fm.,,Cretaceous,-8943,-8943,x,,only angiosperms,52.2935,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.149722,-103.810278,Sunset Butte,Nichols 2002,Aquillapollenites,,North Dakota,D9003-B,Hell Creek Fm.,,Cretaceous,-8700,-8700,x,,"same section as in Nichols and Johnson 2002, but all groups",52.2935,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D9003-B,Hell Creek Fm.,,Cretaceous,-8761,-8761,x,,only angiosperms,52.2935,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D9004-A,Hell Creek Fm.,,Cretaceous,-720,-720,x,,only angiosperms,52.2935,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.149722,-103.810278,Sunset Patch,Nichols 2002,Aquillapollenites,,North Dakota,D9002-B,Hell Creek Fm.,,Cretaceous,-550,-550,x,,coordinates from Sunset Butte,52.2935,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.149722,-103.810278,Sunset Patch,Nichols 2002,Aquillapollenites,,North Dakota,D9004-A,Hell Creek Fm.,,Cretaceous,-700,-700,x,,coordinates from Sunset Butte,52.2935,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Aquilapollenites,,Wyoming,D7299–AA,Lance Fm.,,Cretaceous,NA,NA,x,,,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Aquilapollenites,,Wyoming,D7299–CC,Lance Fm.,,Cretaceous,NA,NA,x,,,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Aquilapollenites,,Wyoming,D7299–EE,Lance Fm.,,Cretaceous,NA,NA,x,,,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Aquilapollenites,,Wyoming,D7299–HH,Lance Fm.,,Cretaceous,-39,-39,x,,,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Aquilapollenites,,Wyoming,D7299–LL,Lance Fm.,,Cretaceous,-17,-17,x,,,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Aquilapollenites,,Wyoming,D7299–MM,Lance Fm.,,Cretaceous,-15,-15,x,,,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Aquilapollenites,,Wyoming,D7299–NN,Lance Fm.,,Cretaceous,-5,-5,x,,,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Aquilapollenites,,Wyoming,D7299–OO,Lance Fm.,,Cretaceous,-2,-2,x,,,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Aquilapollenites,,Wyoming,D7299-AA,Lance Fm.,,Cretaceous,-67,-67,x,,After Nichols et al. 1992,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Aquilapollenites,,Wyoming,D7299-CC,Lance Fm.,,Cretaceous,-57,-57,x,,After Nichols et al. 1992,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Aquilapollenites,,Wyoming,D7299-EE,Lance Fm.,,Cretaceous,-47,-47,x,,After Nichols et al. 1992,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Aquilapollenites,,Wyoming,D7299-HH,Lance Fm.,,Cretaceous,-31,-31,x,,After Nichols et al. 1992,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Aquilapollenites,,Wyoming,D7299-LL,Lance Fm.,,Cretaceous,-15,-15,x,,After Nichols et al. 1992,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Aquilapollenites,,Wyoming,D7299-MM,Lance Fm.,,Cretaceous,-11,-11,x,,After Nichols et al. 1992,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Aquilapollenites,,Wyoming,D7299-NN,Lance Fm.,,Cretaceous,-6,-6,x,,After Nichols et al. 1992,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Aquilapollenites,,Wyoming,D7299-OO,Lance Fm.,,Cretaceous,-1,-1,x,,After Nichols et al. 1992,50.9762,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D9090-E,Fort Union Fm.,,Cretaceous,-185.5,-180.5,x,,only angiosperms,52.6388,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D9090-F,Fort Union Fm.,,Cretaceous,-172.5,-169.5,x,,only angiosperms,52.6388,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D9090-H,Fort Union Fm.,,Cretaceous,-148.5,-146.5,x,,only angiosperms,52.6388,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D9090-J,Fort Union Fm.,,Cretaceous,-131.5,-126.5,x,,only angiosperms,52.6388,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D9090-K,Fort Union Fm.,,Cretaceous,-118.5,-113.5,x,,only angiosperms,52.6388,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,112.7,Boissevain Fm.,"W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-2320,-2320,x,,,54.0054,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,124.6–124.7,"Pierre Fm., Coulter Mb.","W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-3520,-3510,x,,,54.0054,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,131.75,"Pierre Fm., Coulter Mb.","W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-4225,-4225,x,,,54.0054,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,144.8,"Pierre Fm., Coulter Mb.","W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-5530,-5530,x,,,54.0054,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,147.6–147.65,"Pierre Fm., Coulter Mb.","W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-5815,-5810,x,,,54.0054,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,89.67–89.7,"Turtle Mountain Fm., Goodlands Mb.","W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-20,-17,x,,,54.0054,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,93.95–94.01,Boissevain Fm.,"W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-451,-445,x,,,54.0054,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,95.65,Boissevain Fm.,"W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-615,-615,x,,,54.0054,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,46.458611,-103.989444,Vertical Doug,Nichols and Johnson 2002,Aquillapollenites,,North Dakota,D9132-E,Fort Union Fm.,,Cretaceous,-158.5,-153.5,x,,only angiosperms,52.6262,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,1,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,124.05,Frenchman Fm.,"W. spinata Zone, M./A. Subzone",Late Maastrichtian,-365,-365,x,,,55.6528,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,127.35,Frenchman Fm.,"W. spinata Zone, M./A. Subzone",Late Maastrichtian,-695,-695,x,,,55.6528,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,130.75,Frenchman Fm.,"W. spinata Zone, M./A. Subzone",Late Maastrichtian,-1035,-1035,x,,,55.6528,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,166.75,Bearpaw Fm.,Scollardia trapaformis Zone,Early Maastrichtian,-4635,-4635,x,,,55.6528,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,172.25,Bearpaw Fm.,Scollardia trapaformis Zone,Early Maastrichtian,-5185,-5185,x,,,55.6528,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,173.7,Bearpaw Fm.,Scollardia trapaformis Zone,Early Maastrichtian,-5330,-5330,x,,,55.6528,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,175.2,Bearpaw Fm.,Scollardia trapaformis Zone,Early Maastrichtian,-5480,-5480,x,,,55.6528,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,176.65,Bearpaw Fm.,Scollardia trapaformis Zone,Early Maastrichtian,-5625,-5625,x,,,55.6528,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,179.15,Bearpaw Fm.,Scollardia trapaformis Zone,Early Maastrichtian,-5875,-5875,x,,,55.6528,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,180–181.5,Bearpaw Fm.,Scollardia trapaformis Zone,Early Maastrichtian,-6110,-5960,x,,,55.6528,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,185.05,Bearpaw Fm.,Scollardia trapaformis Zone,Early Maastrichtian,-6465,-6465,x,,,55.6528,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,Funkhouser 1961,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,187.3,Bearpaw Fm.,Scollardia trapaformis Zone,Early Maastrichtian,-6690,-6690,x,,,55.6528,Aquilapollenites,attenuatus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Aquilapollenites,,Wyoming,D7299–PP,Lance Fm. / boundary layer,,K-T boundary,1,1,x,,,50.9762,Aquilapollenites,attenuatus,FALSE,TRUE,FALSE,1,2
Aquilapollenites,attenuatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Aquilapollenites,,Wyoming,D7299-PP,Lance Fm. / Boundary clay,,Cretaceous/Paleogene boundary,0,0,x,,After Nichols et al. 1992,50.9762,Aquilapollenites,attenuatus,FALSE,TRUE,FALSE,1,2
Aquilapollenites,attenuatus,,46.344806,-103.875917,#156,Bercovici et al. 2009,Aquilapollenites,,North Dakota,156FU8 presence,Fort Union Fm.,,Tertiary,94,94,x,,coordinates approximated,52.4904,Aquilapollenites,attenuatus,FALSE,FALSE,TRUE,1,3
Aquilapollenites,attenuatus,,46.321556,-103.853611,#166,Bercovici et al. 2009,Aquilapollenites,,North Dakota,166FU15,Fort Union Fm.,,Tertiary,204,204,1,,coordinates approximated,52.4633,Aquilapollenites,attenuatus,FALSE,FALSE,TRUE,1,3
Aquilapollenites,attenuatus,,46.025833,-103.875,#171,Bercovici et al. 2009,Aquilapollenites,,North Dakota,171FU6,Fort Union Fm.,,Tertiary,135,135,1,,coordinates from Mud Buttes,52.198,Aquilapollenites,attenuatus,FALSE,FALSE,TRUE,1,3
Aquilapollenites,augustus,"Srivastava, 1969",53.044444,-116.711111,"Coal Valley strip mine, G.S.C. corehole CV-42-2-2",Jerzykiewicz and Sweet 1986,Aquilapollenites,,Alberta,5,Coalspur Fm.,,Maastrichtian,-221,-194,>5,,,62.0587,Aquilapollenites,augustus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,augustus,Srivastava 1969,49.621389,-112.353333,Elkwater Core Hole GSC 12-4-8-3 W4,Braman and Sweet 1999,Aquilapollenites,,Alberta,155.0–155.16,Eastend Fm.,"S. trapaformis Zone, M. gibbus Subzone",Early Maastrichtian,-3878,-3862,x,,,57.8005,Aquilapollenites,augustus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,augustus,Srivastava 1969,49.621389,-112.353333,Elkwater Core Hole GSC 12-4-8-3 W4,Braman and Sweet 1999,Aquilapollenites,,Alberta,155.16–155.3,Eastend Fm.,"S. trapaformis Zone, M. gibbus Subzone",Early Maastrichtian,-3892,-3878,x,,,57.8005,Aquilapollenites,augustus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,augustus,Srivastava 1969,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,149.8,"Pierre Fm., Coulter Mb.","W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-6030,-6030,x,,,54.0054,Aquilapollenites,augustus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,augustus,Srivastava 1969,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,150.5–150.55,"Pierre Fm., Coulter Mb.","W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-6105,-6100,x,,,54.0054,Aquilapollenites,augustus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,augustus,Srivastava 1969,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,89.64–89.67,"Turtle Mountain Fm., Goodlands Mb.","W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-17,-14,x,,,54.0054,Aquilapollenites,augustus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,augustus,Srivastava 1969,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,93.95–94.01,Boissevain Fm.,"W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-451,-445,x,,,54.0054,Aquilapollenites,augustus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,augustus,Srivastava 1969,49.043333,-100.531944,Turtle Mountain Core Hole CCDP 13-17-1-23 W1,Braman and Sweet 1999,Aquilapollenites,,Manitoba,97.5,Boissevain Fm.,"W. spinata Zone, P. porosus / A. notabile Subzone",Early/late Maastrichtian,-800,-800,x,,,54.0054,Aquilapollenites,augustus,TRUE,FALSE,FALSE,2,1
Aquilapollenites,augustus,Srivastava 1969,49.0875,-106.270833,Wood Mountain Core Hole CCDP 13-31-1-2 W3,Braman and Sweet 1999,Aquilapollenites,,Saskatchewan,171,Bearpaw Fm.,Scollardia trapaformis Zone,Early Maastrichtian,-5060,-5060,x,,,55.6528,Aquilapollenites,augustus,TRUE,FALSE,FALSE,2,1
